scenario,nuisance_bits,policy,replicates,mean_cost,ci95_cost,mean_success,ci95_success,mean_wrong_route,ci95_wrong_route,mean_steps,ci95_steps,mean_mode_senses,ci95_mode_senses,mean_nuisance_senses,ci95_nuisance_senses,mean_max_world_states,ci95_max_world_states,mean_max_tao_edges,ci95_max_tao_edges,mean_max_regret_width,ci95_max_regret_width
asymmetric_loss,0,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,entropy_threshold,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,random_sensor,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,uncertainty_count,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,0,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,entropy_threshold,30,2.4,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,random_sensor,30,2.200000000000001,3.2326396033523756e-16,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,uncertainty_count,30,2.4,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,2,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,entropy_threshold,30,2.7999999999999985,4.848959405028563e-16,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,random_sensor,30,2.4,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,uncertainty_count,30,2.7999999999999985,4.848959405028563e-16,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,4,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,entropy_threshold,30,3.5999999999999983,6.465279206704751e-16,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,8.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,random_sensor,30,2.7999999999999985,4.848959405028563e-16,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,uncertainty_count,30,3.5999999999999983,6.465279206704751e-16,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,8.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,8,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,512.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,entropy_threshold,30,5.199999999999999,3.2326396033523756e-16,1.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,16.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,random_sensor,30,3.5999999999999983,6.465279206704751e-16,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,8.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,uncertainty_count,30,5.199999999999999,3.2326396033523756e-16,1.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,16.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,16,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,131072.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,entropy_threshold,30,8.400000000000004,1.2930558413409503e-15,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,32.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,random_sensor,30,5.199999999999999,3.2326396033523756e-16,1.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,16.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,uncertainty_count,30,8.400000000000004,1.2930558413409503e-15,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,32.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,32,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8589934592.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,entropy_threshold,30,11.600000000000003,6.465279206704751e-16,1.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,48.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,random_sensor,30,6.8000000000000025,6.465279206704751e-16,1.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,24.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,uncertainty_count,30,11.600000000000003,6.465279206704751e-16,1.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,48.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,48,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,562949953421312.0,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,belief_pruned_topk,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,entropy_threshold,30,14.800000000000008,2.5861116826819005e-15,1.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,64.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,qmdp,30,5.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,random_sensor,30,8.400000000000004,1.2930558413409503e-15,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,32.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,uncertainty_count,30,14.800000000000008,2.5861116826819005e-15,1.0,0.0,0.0,0.0,66.0,0.0,1.0,0.0,64.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
asymmetric_loss,64,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.6893488147419103e+19,0.0,1.0,0.0,8.0,0.0
biased_prior,0,belief_pruned_topk,30,3.2000000000000015,8.081599008380938e-16,0.8000000000000004,1.2122398512571408e-16,0.2000000000000001,5.0509993802380865e-17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,entropy_threshold,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,qmdp,30,3.2000000000000015,8.081599008380938e-16,0.8000000000000004,1.2122398512571408e-16,0.2000000000000001,5.0509993802380865e-17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,random_sensor,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,uncertainty_count,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,0,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,belief_pruned_topk,30,3.2000000000000015,8.081599008380938e-16,0.8000000000000004,1.2122398512571408e-16,0.2000000000000001,5.0509993802380865e-17,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,entropy_threshold,30,2.4,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,qmdp,30,3.2000000000000015,8.081599008380938e-16,0.8000000000000004,1.2122398512571408e-16,0.2000000000000001,5.0509993802380865e-17,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,random_sensor,30,2.200000000000001,3.2326396033523756e-16,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,tao_regret_width,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,uncertainty_count,30,2.4,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,2,voi_oracle,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,11.0,0.0
biased_prior,4,belief_pruned_topk,30,3.2000000000000015,8.081599008380938e-16,0.8000000000000004,1.2122398512571408e-16,0.2000000000000001,5.0509993802380865e-17,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,11.0,0.0
biased_prior,4,entropy_threshold,30,2.7999999999999985,4.848959405028563e-16,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,32.0,0.0,1.0,0.0,11.0,0.0
biased_prior,4,qmdp,30,3.2000000000000015,8.081599008380938e-16,0.8000000000000004,1.2122398512571408e-16,0.2000000000000001,5.0509993802380865e-17,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,11.0,0.0
biased_prior,4,random_sensor,30,2.4,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,32.0,0.0,1.0,0.0,11.0,0.0
biased_prior,4,robust_minimax,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,11.0,0.0
biased_prior,4,tao_dominance,30,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,11.0,0.0
