gates,nuisance_bits,policy,replicates,mean_cost,ci95_cost,mean_gate_success,ci95_gate_success,mean_trajectory_success,ci95_trajectory_success,mean_mode_senses,ci95_mode_senses,mean_nuisance_senses,ci95_nuisance_senses,mean_recovery_cost,ci95_recovery_cost,mean_max_world_states,ci95_max_world_states
2,0,entropy_threshold,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2,0,horizon2_tao,30,3.3999999999999906,6.465279206704751e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2,0,qmdp,30,16.049259259259262,0.2746027300863753,0.4982407407407407,0.009807240360227691,0.25351851851851853,0.01167975539385402,0.0,0.0,0.0,0.0,3.010555555555556,0.05884344216136613,4.0,0.0
2,0,receding_tao,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2,0,robust_hedge,30,9.384074074074045,0.02556995259592816,0.8539814814814816,0.006392488148982003,0.7275925925925926,0.011191126871613251,0.0,0.0,0.0,0.0,0.584074074074074,0.025569952595928012,4.0,0.0
2,0,uncertainty_count,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2,0,voi_oracle,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2,8,entropy_threshold,30,7.200000000000019,1.9395837620114253e-15,1.0,0.0,1.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,1024.0,0.0
2,8,horizon2_tao,30,3.3999999999999906,6.465279206704751e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0
2,8,qmdp,30,16.054444444444446,0.25614900884545755,0.4980555555555556,0.009148178887337767,0.24814814814814815,0.012413413845122904,0.0,0.0,0.0,0.0,3.011666666666667,0.054889073324026615,1024.0,0.0
2,8,receding_tao,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0
2,8,robust_hedge,30,9.398888888888859,0.02495859014040086,0.8502777777777776,0.006239647535100185,0.7224074074074074,0.011130070584550053,0.0,0.0,0.0,0.0,0.5988888888888889,0.024958590140400742,1024.0,0.0
2,8,uncertainty_count,30,6.799999999999981,1.2930558413409503e-15,1.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,1024.0,0.0
2,8,voi_oracle,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1024.0,0.0
2,16,entropy_threshold,30,10.400000000000032,0.0,1.0,0.0,1.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,262144.0,0.0
2,16,horizon2_tao,30,3.3999999999999906,6.465279206704751e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0
2,16,qmdp,30,16.018148148148146,0.2515753657619263,0.4993518518518519,0.008984834491497368,0.24833333333333335,0.01138031555949019,0.0,0.0,0.0,0.0,3.003888888888889,0.05390900694898422,262144.0,0.0
2,16,receding_tao,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0
2,16,robust_hedge,30,9.399259259259232,0.02786048017215637,0.8501851851851853,0.006965120043039065,0.7231481481481481,0.012821168299275475,0.0,0.0,0.0,0.0,0.5992592592592592,0.027860480172156258,262144.0,0.0
2,16,uncertainty_count,30,10.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,262144.0,0.0
2,16,voi_oracle,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0
2,32,entropy_threshold,30,16.800000000000026,3.8791675240228506e-15,1.0,0.0,1.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,17179869184.0,0.0
2,32,horizon2_tao,30,3.3999999999999906,6.465279206704751e-16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17179869184.0,0.0
2,32,qmdp,30,15.63962962962963,0.27547680964672594,0.5128703703703703,0.009838457487383065,0.26648148148148143,0.012447949165913234,0.0,0.0,0.0,0.0,2.9227777777777777,0.05903074492429841,17179869184.0,0.0
2,32,receding_tao,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17179869184.0,0.0
2,32,robust_hedge,30,9.411481481481454,0.02679423283826293,0.8471296296296296,0.006698558209565704,0.7183333333333332,0.012200985381277991,0.0,0.0,0.0,0.0,0.6114814814814814,0.026794232838262808,17179869184.0,0.0
2,32,uncertainty_count,30,16.400000000000045,2.5861116826819005e-15,1.0,0.0,1.0,0.0,2.0,0.0,62.0,0.0,0.0,0.0,17179869184.0,0.0
2,32,voi_oracle,30,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17179869184.0,0.0
4,0,entropy_threshold,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
4,0,horizon2_tao,30,6.799999999999981,1.2930558413409503e-15,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
4,0,qmdp,30,31.87555555555556,0.3618288468133293,0.5022222222222222,0.0064612294073808805,0.0674074074074074,0.006639550928763303,0.0,0.0,0.0,0.0,5.973333333333333,0.07753475288857054,8.0,0.0
4,0,receding_tao,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
4,0,robust_hedge,30,18.78148148148142,0.04489097947072618,0.852314814814815,0.0056113724338407766,0.5296296296296297,0.012684915864430402,0.0,0.0,0.0,0.0,1.1814814814814816,0.0448909794707262,8.0,0.0
4,0,uncertainty_count,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
4,0,voi_oracle,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
4,8,entropy_threshold,30,14.400000000000038,3.8791675240228506e-15,1.0,0.0,1.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,2048.0,0.0
4,8,horizon2_tao,30,6.799999999999981,1.2930558413409503e-15,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0
4,8,qmdp,30,31.71222222222222,0.37191661397143533,0.5051388888888887,0.006641368106632778,0.0611111111111111,0.005883568284870664,0.0,0.0,0.0,0.0,5.9383333333333335,0.07969641727959337,2048.0,0.0
4,8,receding_tao,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0
4,8,robust_hedge,30,18.790370370370315,0.03130288446227723,0.8512037037037037,0.003912860557784645,0.530925925925926,0.00905302283542516,0.0,0.0,0.0,0.0,1.1903703703703705,0.031302884462277164,2048.0,0.0
4,8,uncertainty_count,30,13.599999999999962,2.5861116826819005e-15,1.0,0.0,1.0,0.0,4.0,0.0,28.0,0.0,0.0,0.0,2048.0,0.0
4,8,voi_oracle,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0
4,16,entropy_threshold,30,20.800000000000065,0.0,1.0,0.0,1.0,0.0,4.0,0.0,64.0,0.0,0.0,0.0,524288.0,0.0
4,16,horizon2_tao,30,6.799999999999981,1.2930558413409503e-15,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0
4,16,qmdp,30,32.077777777777776,0.34197145346104835,0.4986111111111111,0.006106633097518721,0.05981481481481483,0.006301499014910495,0.0,0.0,0.0,0.0,6.016666666666665,0.07327959717022466,524288.0,0.0
4,16,receding_tao,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0
4,16,robust_hedge,30,18.801851851851794,0.03344723720358191,0.8497685185185185,0.004180904650447736,0.5203703703703703,0.01150161954937844,0.0,0.0,0.0,0.0,1.201851851851852,0.03344723720358186,524288.0,0.0
4,16,uncertainty_count,30,20.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,60.0,0.0,0.0,0.0,524288.0,0.0
4,16,voi_oracle,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,524288.0,0.0
4,32,entropy_threshold,30,33.60000000000005,7.758335048045701e-15,1.0,0.0,1.0,0.0,4.0,0.0,128.0,0.0,0.0,0.0,34359738368.0,0.0
4,32,horizon2_tao,30,6.799999999999981,1.2930558413409503e-15,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0
4,32,qmdp,30,31.90407407407407,0.37913883194379633,0.5017129629629629,0.0067703362847106536,0.06703703703703703,0.007899388141003274,0.0,0.0,0.0,0.0,5.979444444444444,0.08124403541652779,34359738368.0,0.0
4,32,receding_tao,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0
4,32,robust_hedge,30,18.78666666666661,0.034447935554139004,0.8516666666666668,0.004305991944267352,0.5307407407407407,0.014151543459983318,0.0,0.0,0.0,0.0,1.1866666666666668,0.03444793555413885,34359738368.0,0.0
4,32,uncertainty_count,30,32.80000000000009,5.172223365363801e-15,1.0,0.0,1.0,0.0,4.0,0.0,124.0,0.0,0.0,0.0,34359738368.0,0.0
4,32,voi_oracle,30,8.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0
8,0,entropy_threshold,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
8,0,horizon2_tao,30,13.599999999999962,2.5861116826819005e-15,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
8,0,qmdp,30,64.18925925925926,0.6138679405066024,0.49831018518518533,0.005480963754523234,0.004814814814814814,0.0017104337062313541,0.0,0.0,0.0,0.0,12.040555555555557,0.13154313010855762,16.0,0.0
8,0,receding_tao,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
8,0,robust_hedge,30,37.551111111111,0.06562970666154738,0.8530555555555555,0.004101856666346719,0.28407407407407403,0.01536140740993854,0.0,0.0,0.0,0.0,2.3511111111111105,0.06562970666154751,16.0,0.0
8,0,uncertainty_count,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
8,0,voi_oracle,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
8,8,entropy_threshold,30,28.800000000000075,7.758335048045701e-15,1.0,0.0,1.0,0.0,8.0,0.0,64.0,0.0,0.0,0.0,4096.0,0.0
8,8,horizon2_tao,30,13.599999999999962,2.5861116826819005e-15,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
8,8,qmdp,30,64.05444444444444,0.40247815589690467,0.49951388888888887,0.0035935549633652206,0.0044444444444444444,0.00211427201690964,0.0,0.0,0.0,0.0,12.011666666666665,0.08624531912076532,4096.0,0.0
8,8,receding_tao,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
8,8,robust_hedge,30,37.57518518518507,0.04627054985750843,0.8515509259259259,0.0028919093660942762,0.2677777777777778,0.013170553392197814,0.0,0.0,0.0,0.0,2.3751851851851855,0.04627054985750842,4096.0,0.0
8,8,uncertainty_count,30,27.199999999999925,5.172223365363801e-15,1.0,0.0,1.0,0.0,8.0,0.0,56.0,0.0,0.0,0.0,4096.0,0.0
8,8,voi_oracle,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0
8,16,entropy_threshold,30,41.60000000000013,0.0,1.0,0.0,1.0,0.0,8.0,0.0,128.0,0.0,0.0,0.0,1048576.0,0.0
8,16,horizon2_tao,30,13.599999999999962,2.5861116826819005e-15,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0
8,16,qmdp,30,64.09592592592594,0.7276069886610778,0.4991435185185184,0.006496490970188192,0.003333333333333333,0.0015310457327923953,0.0,0.0,0.0,0.0,12.020555555555553,0.1559157832845166,1048576.0,0.0
8,16,receding_tao,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0
8,16,robust_hedge,30,37.67296296296285,0.04234577437196604,0.8454398148148149,0.0026466108982478634,0.25925925925925924,0.01045903349623747,0.0,0.0,0.0,0.0,2.472962962962963,0.04234577437196585,1048576.0,0.0
8,16,uncertainty_count,30,40.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,1048576.0,0.0
8,16,voi_oracle,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0
8,32,entropy_threshold,30,67.2000000000001,1.5516670096091402e-14,1.0,0.0,1.0,0.0,8.0,0.0,256.0,0.0,0.0,0.0,68719476736.0,0.0
8,32,horizon2_tao,30,13.599999999999962,2.5861116826819005e-15,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,68719476736.0,0.0
8,32,qmdp,30,63.587777777777774,0.6592494194223126,0.5036805555555556,0.005886155530556362,0.0046296296296296285,0.0018884180416334961,0.0,0.0,0.0,0.0,11.911666666666667,0.14126773273335264,68719476736.0,0.0
8,32,receding_tao,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,68719476736.0,0.0
8,32,robust_hedge,30,37.574814814814694,0.059872919423550365,0.8515740740740738,0.0037420574639718917,0.2729629629629629,0.01386945044155771,0.0,0.0,0.0,0.0,2.3748148148148145,0.05987291942355029,68719476736.0,0.0
8,32,uncertainty_count,30,65.60000000000018,1.0344446730727602e-14,1.0,0.0,1.0,0.0,8.0,0.0,248.0,0.0,0.0,0.0,68719476736.0,0.0
8,32,voi_oracle,30,16.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,68719476736.0,0.0
12,0,entropy_threshold,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
12,0,horizon2_tao,30,20.400000000000052,2.5861116826819005e-15,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
12,0,qmdp,30,95.96111111111112,0.6546384877566657,0.5002314814814816,0.0038966576652182455,0.0003703703703703704,0.000504379383040043,0.0,0.0,0.0,0.0,17.991666666666667,0.14027967594785695,24.0,0.0
12,0,receding_tao,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
12,0,robust_hedge,30,56.46407407407403,0.06573829087586998,0.8473302469135803,0.0027390954531612637,0.1366666666666667,0.008460310429373948,0.0,0.0,0.0,0.0,3.6640740740740747,0.0657382908758711,24.0,0.0
12,0,uncertainty_count,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
12,0,voi_oracle,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
12,8,entropy_threshold,30,43.19999999999984,1.2930558413409501e-14,1.0,0.0,1.0,0.0,12.0,0.0,96.0,0.0,0.0,0.0,6144.0,0.0
12,8,horizon2_tao,30,20.400000000000052,2.5861116826819005e-15,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6144.0,0.0
12,8,qmdp,30,96.09074074074076,0.600689693979154,0.49945987654320984,0.0035755338927330673,0.0001851851851851852,0.00036296296296296294,0.0,0.0,0.0,0.0,18.01944444444445,0.1287192201383902,6144.0,0.0
12,8,receding_tao,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6144.0,0.0
12,8,robust_hedge,30,56.32333333333329,0.06175021611076415,0.8531944444444446,0.0025729256712818537,0.1396296296296296,0.007947548596160375,0.0,0.0,0.0,0.0,3.523333333333333,0.06175021611076453,6144.0,0.0
12,8,uncertainty_count,30,40.800000000000104,5.172223365363801e-15,1.0,0.0,1.0,0.0,12.0,0.0,84.0,0.0,0.0,0.0,6144.0,0.0
12,8,voi_oracle,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6144.0,0.0
12,16,entropy_threshold,30,62.39999999999982,7.758335048045701e-15,1.0,0.0,1.0,0.0,12.0,0.0,192.0,0.0,0.0,0.0,1572864.0,0.0
12,16,horizon2_tao,30,20.400000000000052,2.5861116826819005e-15,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1572864.0,0.0
12,16,qmdp,30,96.43555555555558,0.6575230936306232,0.4974074074074073,0.00391382793827753,0.0003703703703703704,0.000504379383040043,0.0,0.0,0.0,0.0,18.093333333333337,0.1408978057779907,1572864.0,0.0
12,16,receding_tao,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1572864.0,0.0
12,16,robust_hedge,30,56.33703703703699,0.06804983969185233,0.8526234567901234,0.0028354099871605405,0.14444444444444446,0.00853089444713238,0.0,0.0,0.0,0.0,3.537037037037037,0.06804983969185335,1572864.0,0.0
12,16,uncertainty_count,30,60.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,180.0,0.0,0.0,0.0,1572864.0,0.0
12,16,voi_oracle,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1572864.0,0.0
12,32,entropy_threshold,30,100.79999999999971,1.5516670096091402e-14,1.0,0.0,1.0,0.0,12.0,0.0,384.0,0.0,0.0,0.0,103079215104.0,0.0
12,32,horizon2_tao,30,20.400000000000052,2.5861116826819005e-15,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,103079215104.0,0.0
12,32,qmdp,30,95.6888888888889,0.6226093099912282,0.5018518518518519,0.003706007797566834,0.0001851851851851852,0.00036296296296296294,0.0,0.0,0.0,0.0,17.933333333333337,0.1334162807124061,103079215104.0,0.0
12,32,receding_tao,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,103079215104.0,0.0
12,32,robust_hedge,30,56.36407407407403,0.05589629629629558,0.8514969135802468,0.0023290123456790202,0.1511111111111111,0.009183306774516778,0.0,0.0,0.0,0.0,3.5640740740740737,0.05589629629629629,103079215104.0,0.0
12,32,uncertainty_count,30,98.39999999999993,2.0688893461455204e-14,1.0,0.0,1.0,0.0,12.0,0.0,372.0,0.0,0.0,0.0,103079215104.0,0.0
12,32,voi_oracle,30,24.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,103079215104.0,0.0
